2663,2022-01-25,?,1,2,4,11,43,45
2664,2022-01-26,?,3,5,8,9,20,26
2665,2022-01-27,?,2,6,8,18,21,22
2666,2022-01-28,?,3,1,5,8,13,21
2667,2022-01-29,?,1,1,8,35,37,38
2668,2022-01-30,?,4,11,21,35,41,42
2669,2022-01-31,?,3,16,29,33,36,45
2670,2022-02-01,?,3,3,6,7,20,42
2671,2022-02-02,?,3,2,4,12,27,40
2672,2022-02-03,?,4,2,3,18,35,44
2673,2022-02-04,?,3,4,17,25,31,41
2674,2022-02-05,?,2,2,5,9,35,39
2675,2022-02-06,?,4,9,20,27,38,40
2676,2022-02-07,?,3,14,23,27,31,42
2677,2022-02-08,?,1,1,5,6,14,17
2678,2022-02-09,?,4,8,10,27,31,40
2679,2022-02-10,?,1,8,16,23,31,38
2680,2022-02-11,?,4,1,3,6,30,38
2681,2022-02-12,?,2,6,7,10,29,42
2682,2022-02-13,?,3,17,20,38,39,41
2683,2022-02-14,?,2,3,13,25,31,38
2684,2022-02-15,?,2,11,15,17,18,26
2685,2022-02-16,?,3,12,17,25,28,38
2686,2022-02-17,?,1,4,6,24,28,38
2687,2022-02-18,?,1,15,29,31,35,37
2688,2022-02-19,?,2,26,29,33,34,38
2689,2022-02-20,?,2,8,11,15,20,39
2690,2022-02-21,?,4,1,6,9,17,32
2691,2022-02-22,?,2,1,2,11,28,32
2692,2022-02-23,?,2,6,11,38,44,45
2693,2022-02-24,?,1,6,15,18,23,40
2694,2022-02-25,?,1,2,8,24,26,37
2695,2022-02-26,?,3,8,18,20,27,42
2696,2022-02-27,?,1,7,24,25,32,35
2697,2022-02-28,?,1,22,24,27,31,39
2698,2022-03-01,?,1,4,25,33,35,37
2699,2022-03-02,?,1,6,17,22,27,30
2700,2022-03-03,?,1,4,11,13,16,23
2701,2022-03-04,?,1,3,9,36,41,42
2702,2022-03-05,?,1,3,14,17,18,30
2703,2022-03-06,?,1,19,27,30,34,38
2704,2022-03-07,?,1,3,29,30,36,37
2705,2022-03-08,?,1,3,5,19,34,42
2706,2022-03-09,?,1,7,17,37,44,45
2707,2022-03-10,?,1,3,4,10,23,25
2708,2022-03-11,?,1,1,13,39,42,44
2709,2022-03-12,?,1,10,16,32,33,40
2710,2022-03-13,?,1,6,12,14,19,40
2711,2022-03-14,?,1,11,16,23,26,30
2712,2022-03-15,?,1,10,26,40,41,43
2713,2022-03-16,?,1,19,23,25,29,43
2714,2022-03-17,?,3,7,10,13,36,40
2715,2022-03-18,?,1,13,23,30,34,39
2716,2022-03-19,?,2,3,5,7,39,45
2717,2022-03-20,?,1,18,23,26,33,34
2718,2022-03-21,?,2,2,24,28,34,39
2719,2022-03-22,?,1,8,9,13,14,24
2720,2022-03-23,?,4,16,18,22,29,40
2721,2022-03-24,?,2,5,10,19,26,37
2722,2022-03-25,?,4,2,9,10,26,29
2723,2022-03-26,?,2,3,14,17,43,45
2724,2022-03-27,?,1,5,8,16,21,30
2725,2022-03-28,?,2,6,9,20,25,41
2726,2022-03-29,?,2,11,14,24,31,41
2727,2022-03-30,?,2,1,4,26,38,45
2728,2022-03-31,?,1,5,9,10,12,40
2729,2022-04-01,?,1,7,8,13,23,38
2730,2022-04-02,?,1,5,10,34,36,45
2731,2022-04-03,?,4,9,20,25,28,40
2732,2022-04-04,?,4,9,12,15,25,42
2733,2022-04-05,?,2,5,6,21,30,34
2734,2022-04-06,?,3,8,27,38,44,45
2735,2022-04-07,?,4,6,14,18,22,23
2736,2022-04-08,?,2,7,17,24,34,37
2737,2022-04-09,?,1,4,6,12,18,45
2738,2022-04-10,?,4,8,12,18,20,42
2739,2022-04-11,?,4,12,25,31,32,36
2740,2022-04-12,?,3,1,27,37,39,40
2741,2022-04-13,?,1,13,15,26,29,31
2742,2022-04-14,?,1,2,12,17,18,45
2743,2022-04-15,?,1,2,16,29,32,38
2744,2022-04-16,?,2,15,25,27,28,36
2745,2022-04-17,?,3,27,28,31,35,39
2746,2022-04-18,?,4,16,26,31,35,42
2747,2022-04-19,?,3,8,19,22,33,34
2748,2022-04-20,?,4,5,37,38,39,45
2749,2022-04-21,?,3,9,12,13,14,18
2750,2022-04-22,?,1,3,7,10,27,42
2751,2022-04-23,?,2,3,4,25,26,41
2752,2022-04-24,?,3,4,18,22,29,31
2753,2022-04-25,?,1,13,14,25,29,37
2754,2022-04-26,?,4,2,8,13,31,42
2755,2022-04-27,?,1,9,13,17,19,42
2756,2022-04-28,?,2,1,20,27,28,38
2757,2022-04-29,?,4,4,22,23,32,42
2758,2022-04-30,?,1,2,8,14,26,41
2759,2022-05-01,?,4,12,15,24,30,41
2760,2022-05-02,?,3,5,8,16,42,44
2761,2022-05-03,?,2,10,29,34,37,42
2762,2022-05-04,?,3,16,19,24,31,42
2763,2022-05-05,?,2,1,8,12,36,43
2764,2022-05-06,?,4,7,22,35,41,42
2765,2022-05-07,?,3,4,7,32,37,44
2766,2022-05-08,?,3,9,17,32,40,42
2767,2022-05-09,?,1,7,22,24,42,44
2768,2022-05-10,?,2,10,19,26,29,43
2769,2022-05-11,?,4,9,17,21,42,43
2770,2022-05-12,?,1,35,38,42,44,45
2771,2022-05-13,?,4,12,13,15,23,27
